accenumb,campaign,trait,value
C0500014,1999-2000,days_to_heading,223
C0500014,1999-2000,plant_height,87
C0500014,1999-2000,thousand_kernel_weight,37.4
C0500015,1999-2000,days_to_heading,226
C0500015,1999-2000,thousand_kernel_weight,40.2
C0500017,1999-2000,days_to_heading,227
C0500017,1999-2000,thousand_kernel_weight,38.8
C0500018,1999-2000,days_to_heading,225
C0500018,1999-2000,thousand_kernel_weight,39.9
C0500020,1999-2000,days_to_heading,223
C0500020,1999-2000,plant_height,82
C0500020,1999-2000,thousand_kernel_weight,39.9
C0500022,1999-2000,days_to_heading,223
C0500022,1999-2000,plant_height,78
C0500022,1999-2000,thousand_kernel_weight,40.7
C0500023,1999-2000,days_to_heading,220
C0500023,1999-2000,plant_height,81
C0500023,1999-2000,thousand_kernel_weight,40.4
C0500065,1999-2000,days_to_heading,225
C0500065,1999-2000,plant_height,77
C0500084,1999-2000,days_to_heading,213
C0500084,1999-2000,thousand_kernel_weight,44.2
C0500095,1999-2000,thousand_kernel_weight,38.8
C0500097,1999-2000,days_to_heading,210
C0500097,1999-2000,thousand_kernel_weight,43.5
C0500101,1999-2000,days_to_heading,220
C0500101,1999-2000,days_to_heading,227
C0500101,1999-2000,days_to_heading,210
C0500101,1999-2000,plant_height,70
C0500101,1999-2000,plant_height,85
C0500101,1999-2000,thousand_kernel_weight,40.8
C0500139,1999-2000,days_to_heading,227
C0500139,1999-2000,days_to_heading,228
C0500139,1999-2000,days_to_heading,213
C0500139,1999-2000,plant_height,71
C0500139,1999-2000,thousand_kernel_weight,40.4
C0500158,1999-2000,days_to_heading,226
C0500158,1999-2000,plant_height,87.5
C0500180,1999-2000,days_to_heading,222
C0500180,1999-2000,plant_height,90.5
C0500195,1999-2000,days_to_heading,227
C0500195,1999-2000,days_to_heading,213
C0500195,1999-2000,plant_height,73
C0500195,1999-2000,thousand_kernel_weight,48.1
C0500203,1999-2000,days_to_heading,223
C0500203,1999-2000,plant_height,84
C0500203,1999-2000,thousand_kernel_weight,49.8
C0500204,1999-2000,days_to_heading,228
C0500204,1999-2000,plant_height,97
C0500204,1999-2000,thousand_kernel_weight,41.4
C0500210,1999-2000,days_to_heading,219
C0500210,1999-2000,plant_height,79
C0500211,1999-2000,days_to_heading,223
C0500211,1999-2000,thousand_kernel_weight,36.8
C0500212,1999-2000,days_to_heading,222
C0500212,1999-2000,plant_height,80
C0500212,1999-2000,thousand_kernel_weight,51.1
C0500216,1999-2000,thousand_kernel_weight,46.2
C0500217,1999-2000,days_to_heading,220
C0500217,1999-2000,plant_height,84
C0500217,1999-2000,thousand_kernel_weight,47.3
C0500218,1999-2000,days_to_heading,217
C0500218,1999-2000,plant_height,92
C0500219,1999-2000,days_to_heading,230
C0500219,1999-2000,plant_height,68
C0500219,1999-2000,thousand_kernel_weight,46.6
C0500221,1999-2000,days_to_heading,219
C0500221,1999-2000,plant_height,90
C0500221,1999-2000,thousand_kernel_weight,36.5
C0500224,1999-2000,days_to_heading,219
C0500224,1999-2000,plant_height,69
C0500224,1999-2000,thousand_kernel_weight,39.4
C0500225,1999-2000,days_to_heading,223
C0500225,1999-2000,plant_height,73
C0500225,1999-2000,thousand_kernel_weight,44.7
C0500226,1999-2000,days_to_heading,224
C0500226,1999-2000,plant_height,82
C0500226,1999-2000,thousand_kernel_weight,52.8
C0500229,1999-2000,days_to_heading,224
C0500229,1999-2000,plant_height,84
C0500229,1999-2000,thousand_kernel_weight,47.3
C0500233,1999-2000,days_to_heading,224
C0500233,1999-2000,thousand_kernel_weight,51.2
C0500235,1999-2000,days_to_heading,222
C0500235,1999-2000,thousand_kernel_weight,47.6
C0500236,1999-2000,days_to_heading,223
C0500236,1999-2000,plant_height,75
C0500236,1999-2000,thousand_kernel_weight,37.9
C0500250,1999-2000,days_to_heading,223
C0500250,1999-2000,days_to_heading,226
