accenumb,campaign,trait,value
C0103928,1973-1974,thousand_kernel_weight,50.6
C0103931,1973-1974,days_to_heading,241
C0103935,1973-1974,days_to_heading,239
C0103935,1973-1974,days_to_heading,226
C0103940,1973-1974,days_to_heading,236
C0103940,1973-1974,plant_height,109
C0103941,1973-1974,days_to_heading,239
C0103941,1973-1974,days_to_heading,228
C0103941,1973-1974,days_to_heading,230
C0103941,1973-1974,thousand_kernel_weight,34.2
C0103941,1973-1974,thousand_kernel_weight,38.7
C0103941,1973-1974,thousand_kernel_weight,40
C0103942,1973-1974,days_to_heading,227
C0103942,1973-1974,plant_height,90
C0103942,1973-1974,thousand_kernel_weight,41.6
C0104191,1973-1974,days_to_heading,232
C0104191,1973-1974,plant_height,112
C0104191,1973-1974,thousand_kernel_weight,42.8
C0104792,1973-1974,days_to_heading,241
C0104792,1973-1974,days_to_heading,235
C0104792,1973-1974,thousand_kernel_weight,48.05
C0104824,1973-1974,days_to_heading,238
C0104824,1973-1974,days_to_heading,224
C0104824,1973-1974,plant_height,98
C0104825,1973-1974,days_to_heading,237
C0104825,1973-1974,days_to_heading,227
C0104825,1973-1974,plant_height,99
C0104825,1973-1974,plant_height,102
C0104825,1973-1974,thousand_kernel_weight,45
C0104825,1973-1974,thousand_kernel_weight,44.8
C0100274,1973-1974,plant_height,105
C0100277,1973-1974,plant_height,122
C0101418,1973-1974,plant_height,98
C0101999,1973-1974,plant_height,86
C0101999,1973-1974,thousand_kernel_weight,39.4
C0101999,1973-1974,thousand_kernel_weight,41.3
C0102199,1973-1974,plant_height,130
C0102199,1973-1974,thousand_kernel_weight,48
C0103286,1973-1974,plant_height,115
C0103917,1973-1974,plant_height,122
C0103929,1973-1974,plant_height,91
C0103929,1973-1974,thousand_kernel_weight,40.9
C0103938,1973-1974,plant_height,96
C0103938,1973-1974,thousand_kernel_weight,39.4
C0103944,1973-1974,plant_height,98
C0104923,1973-1974,plant_height,85
C0105393,1973-1974,plant_height,89
C0102916,1973-1974,thousand_kernel_weight,46.4
