accenumb,campaign,trait,value
2001-TRT-AE-172,1984-1985,days_to_heading,144
2001-TRT-AE-172,1984-1985,plant_height,90.2
2001-TRT-AE-172,1984-1985,thousand_kernel_weight,41.5
1974-TRT-AE-52,1985-1986,days_to_heading,142
1974-TRT-AE-52,1985-1986,plant_height,79.9
1974-TRT-AE-52,1985-1986,thousand_kernel_weight,42.9
1978-TRT-AE-142,1985-1986,days_to_heading,142
1978-TRT-AE-142,1985-1986,plant_height,78.5
1978-TRT-AE-142,1985-1986,thousand_kernel_weight,30.3
1978-TRT-AE-157,1985-1986,days_to_heading,143
1978-TRT-AE-157,1985-1986,plant_height,81.4
1978-TRT-AE-157,1985-1986,thousand_kernel_weight,39.54
1978-TRT-AE-181,1985-1986,days_to_heading,142
1978-TRT-AE-181,1985-1986,plant_height,84.3
1978-TRT-AE-181,1985-1986,thousand_kernel_weight,39.6
1978-TRT-AE-285,1985-1986,days_to_heading,162
1978-TRT-AE-285,1985-1986,plant_height,98
1978-TRT-AE-285,1985-1986,thousand_kernel_weight,36.9
1979-TRT-AE-270,1985-1986,days_to_heading,144
1979-TRT-AE-270,1985-1986,plant_height,69.6
1979-TRT-AE-270,1985-1986,thousand_kernel_weight,33.1
1979-TRT-AE-320,1985-1986,days_to_heading,141
1979-TRT-AE-320,1985-1986,plant_height,83.4
1979-TRT-AE-320,1985-1986,thousand_kernel_weight,40
1980-TRT-AE-189,1985-1986,days_to_heading,140
1980-TRT-AE-189,1985-1986,plant_height,48
1980-TRT-AE-189,1985-1986,thousand_kernel_weight,32.6
1980-TRT-AE-190,1985-1986,days_to_heading,140
1980-TRT-AE-190,1985-1986,plant_height,45
1980-TRT-AE-190,1985-1986,thousand_kernel_weight,32.9
1981-TRT-AE-78,1985-1986,days_to_heading,142
1981-TRT-AE-78,1985-1986,plant_height,86.1
1981-TRT-AE-78,1985-1986,thousand_kernel_weight,34.24
1981-TRT-AE-79,1985-1986,days_to_heading,144
1981-TRT-AE-79,1985-1986,plant_height,74
1981-TRT-AE-79,1985-1986,thousand_kernel_weight,27.4
1982-TRT-AE-923,1985-1986,days_to_heading,136
1982-TRT-AE-923,1985-1986,plant_height,84
1982-TRT-AE-923,1985-1986,thousand_kernel_weight,33.8
1983-TRT-AE-172,1985-1986,days_to_heading,153
1983-TRT-AE-172,1985-1986,plant_height,110.6
1983-TRT-AE-172,1985-1986,thousand_kernel_weight,32.6
1983-TRT-AE-279,1985-1986,days_to_heading,149
1983-TRT-AE-279,1985-1986,plant_height,119
1983-TRT-AE-279,1985-1986,thousand_kernel_weight,33.6
1983-TRT-AE-285,1985-1986,days_to_heading,144
1983-TRT-AE-285,1985-1986,plant_height,109.6
1983-TRT-AE-285,1985-1986,thousand_kernel_weight,28.3
1983-TRT-AE-288,1985-1986,days_to_heading,143
1983-TRT-AE-288,1985-1986,plant_height,94
1983-TRT-AE-288,1985-1986,thousand_kernel_weight,38.7
1983-TRT-AE-292,1985-1986,days_to_heading,150
1983-TRT-AE-292,1985-1986,plant_height,69.8
1983-TRT-AE-292,1985-1986,thousand_kernel_weight,34.7
1983-TRT-AE-294,1985-1986,days_to_heading,152
1983-TRT-AE-294,1985-1986,plant_height,123
1983-TRT-AE-294,1985-1986,thousand_kernel_weight,34.1
1983-TRT-AE-301,1985-1986,days_to_heading,143
1983-TRT-AE-301,1985-1986,plant_height,107
1983-TRT-AE-301,1985-1986,thousand_kernel_weight,39.8
1983-TRT-AE-306,1985-1986,days_to_heading,161
1983-TRT-AE-306,1985-1986,thousand_kernel_weight,31.1
1983-TRT-AE-314,1985-1986,days_to_heading,158
