experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,total_tillers_per_plant,productive_tillers_per_plant,plant_height,spike_length,number_of_spikelets_per_spike,number_of_grains_per_spike,grain_mass_per_spike,grain_mass_per_plant,thousand_kernel_weight,spike_type,spike_shape,spike_branching,spike_density,spike_awnedness,rigidity,habit_of_awns,spike_colour,glume_pubescence,rachis_internodes,rachis_brittleness,rachis_pubescence,caryopsis_hull,caryopsis_shape,caryopsis_colour,caryopsis_groove,caryopsis_basal_seta,caryopsis_base,resistance_to_grain_sprouting_in_spike,resistance_to_grain_shattering,name,description,campaign,site_name,longitude,latitude,remarks
1994,BGR001,Hordeum,1992-HOR-VU-126,NA,10.18730/ZBRT6,129,4.9,4.2,94.5,9,29,24.2,1.3,1.98,53.7,3,3,1,3,6,5,1,1,3,2,3,3,9,7,2,7,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-126,NA,NA,118,5.8,4.4,111.5,8.6,26.2,25,1.1,2.64,44,3,3,1,3,6,5,1,1,3,2,3,3,9,7,2,7,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-127,NA,10.18730/ZBZ8V,116,7.5,4,110.2,6,24.8,35.1,1.3,2.9,37.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-129,NA,10.18730/ZBZ9W,118,3.6,3.4,115.8,10.5,27.9,26,1.25,2.7,48.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-131,NA,10.18730/ZBZAX,129,4.8,4.4,116.6,6.91,24.8,33.5,1.2,3.2,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-132,NA,10.18730/ZBZBY,119,5,4.4,110.8,9.1,26.4,23,1.1,2.8,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-133,NA,10.18730/ZBZCZ,119,5,4,117,9,31,22,1.1,1.96,50.12,3,3,1,2,6,7,1,1,3,6,1,1,9,7,2,3,5,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-135,NA,10.18730/ZBZD*,129,4.8,4.2,114.2,7.4,29.8,39.4,1.34,3,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-145,NA,10.18730/ZBZE~,123,3.5,2.75,95.7,7.87,25.5,24.2,0.85,1.22,47.6,3,3,1,4,5,3,1,2,3,2,3,3,1,5,2,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-146,NA,10.18730/ZBZF$,116,3.8,3.2,117.6,6.2,20.6,36.6,1.8,2.02,51.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-147,NA,10.18730/ZBZG=,125,5.2,3.4,107.2,4.7,29,45.5,1.8,2.9,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-150,NA,10.18730/ZBZHU,118,4.5,4,106.3,9,27.4,24.5,1,2.4,41.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-151,NA,10.18730/ZBZJ0,113,3.8,3,114.5,10,24,20,0.9,2.05,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-152,NA,10.18730/ZBZK1,119,4.8,4,95.6,6,24,36.6,1,2.2,27.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-153,NA,10.18730/ZBZM2,128,5.6,3,80.2,7,20,37.8,1,2.04,27.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-154,NA,10.18730/ZBZN3,115,5.4,4.4,113,5.7,22,44.8,1.06,3.18,23.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-155,NA,10.18730/ZBZP4,116,5,4.2,114.4,8.9,30,26.2,0.9,1.94,34.6,3,3,1,4,6,7,1,2,3,2,3,3,9,5,2,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-156,NA,10.18730/ZBZQ5,119,4.4,3,86.5,7,29,38.6,1.3,1.65,34.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-157,NA,10.18730/ZBZR6,125,5.6,4.6,112,7.6,28.9,34.4,1.6,3.92,47.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-158,NA,10.18730/ZBZS7,117,4.8,3.5,116,10,28.8,26.7,1.52,1.98,58.46,3,3,1,5,6,3,1,2,3,6,3,3,9,7,2,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-159,NA,10.18730/ZBZT8,129,6.2,4,94.8,7,19.5,36.7,1.2,2.37,33.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-161,NA,10.18730/ZBZV9,128,5.4,4,94.7,6.5,24,39.4,1.2,2.65,30.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-162,NA,10.18730/ZBZWA,113,5,3.4,116.3,9.1,27.4,26.8,1.1,1.8,42.3,3,3,1,3,6,5,1,2,5,2,3,5,9,7,2,3,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-163,NA,10.18730/ZBZXB,129,5,3.4,126,10.1,30.4,28.8,1.3,2.96,46.9,3,3,1,2,6,3,1,1,1,5,5,1,9,7,2,3,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-164,NA,10.18730/ZBZYC,116,4.8,3.8,114.1,9.7,26.4,21.4,1.4,1.92,66.66,3,3,1,2,5,3,1,2,3,2,1,3,9,7,2,7,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-165,NA,10.18730/ZBZZD,128,6,4,108,9.5,25.4,21.4,1.2,2.4,57.14,3,3,1,4,6,3,1,2,5,6,5,5,9,7,2,3,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-166,NA,10.18730/ZC00E,115,4.8,3,89.5,7,19,36.6,1.3,2.95,36.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-167,NA,10.18730/ZC01F,125,5.4,4,97.7,6,19,38.5,1.3,3.91,34.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-168,NA,10.18730/ZC02G,128,6.4,5.6,123,8.1,23.2,45.1,1.3,1.63,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-170,NA,10.18730/ZC03H,123,3.8,3,108.5,7,29,44.6,1.5,2.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-171,NA,10.18730/ZC04J,128,5.4,3,96.4,7,21,44.5,1.4,2.48,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-172,NA,10.18730/ZC05K,124,4.9,4,106.3,7,24,42.6,1.6,2.35,38.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-173,NA,10.18730/ZC06M,126,4.8,3,102.3,10,28.5,25,1.2,2.48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-174,NA,10.18730/ZC07N,128,5.9,5,106.5,9,30,25.8,1.2,2.46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-175,NA,10.18730/ZC08P,120,4.7,4,106.8,8,24,43.8,1.9,3.45,44.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-176,NA,10.18730/ZC09Q,121,4,3.6,112.2,9.3,30,28.2,1.08,2.9,37.24,3,3,1,5,5,3,1,2,5,6,3,5,9,3,2,7,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-178,NA,NA,126,6.3,4.5,94.5,7.8,24,23.1,0.73,2.4,31.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-179,NA,10.18730/ZC0AR,116,3.8,3.6,126.3,7.7,24.8,32.6,1.3,2.72,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-180,NA,10.18730/ZC0BS,116,7.2,5,94.7,7,24,32.6,1.2,2.75,37.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-181,NA,10.18730/ZC0CT,128,3,1,75.8,6,19,32.8,1.9,3.65,59.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-182,NA,10.18730/ZC0Y7,122,6,4.4,110.6,10,26.8,24.4,1.07,3.08,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-185,NA,10.18730/ZC0DV,129,4.4,3,110,10.2,28.6,26.6,1.22,1.86,45.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-186,NA,10.18730/ZBYK6,119,6.8,5,115.4,10,22.2,20.4,0.9,1.94,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-189,NA,10.18730/ZC0EW,115,4.4,3,101.8,7.9,28,26,1.1,2.04,42.9,3,7,1,1,6,3,1,2,1,5,7,1,9,5,9,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-190,NA,10.18730/ZC0FX,126,5,4.6,107,8.7,26.2,20.5,1.24,2.54,50,3,5,9,9,5,3,1,8,1,6,5,3,9,5,2,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-192,NA,10.18730/ZC0GY,128,3.8,3.4,114,9.3,25.6,24.4,1.3,2,54,3,7,1,7,6,3,1,2,5,6,5,5,9,7,2,3,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-194,NA,10.18730/ZC0HZ,119,5.8,4,100.5,10,27,21.5,1.2,2.68,57.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-195,NA,10.18730/ZC0J*,126,4.8,3.4,105.4,9.4,28.3,24.4,1.26,1.92,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-197,NA,10.18730/ZBYM7,119,4.6,3,96.5,9,28.2,25.3,0.9,1.94,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-198,NA,10.18730/ZBRV7,128,4.4,3,120.4,8.1,28.4,35,1.72,3.12,48.14,5,3,1,5,5,3,1,2,5,6,5,5,9,7,2,7,5,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-199,NA,10.18730/ZBRW8,128,5.2,5,117.6,8.4,27,21,1,2.18,50.5,3,3,1,9,1,3,9,4,1,2,7,1,9,7,6,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-200,NA,10.18730/ZBYN8,112,7,4.5,106.5,9.1,27.3,23.5,1.2,3,52.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-201,NA,10.18730/ZBRX9,115,5,4.2,102.8,7.5,30,28,1.5,2.6,59.1,3,3,1,5,5,3,1,8,3,6,3,3,9,7,9,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-202,NA,10.18730/ZBRYA,119,5,3,100,6.8,25,23,1.2,2.98,52.1,3,3,1,7,6,5,1,8,1,6,5,1,9,7,9,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-205,NA,10.18730/ZBRZB,120,4.8,4.6,104,8.5,22,22,0.84,2.2,38.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-207,NA,10.18730/ZBS0C,126,3.8,3.6,105.8,9.3,28.6,23,0.96,2.78,39.17,3,5,1,8,6,3,1,1,1,5,7,1,1,5,6,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-210,NA,10.18730/ZBS1D,128,5.2,3.8,104.8,9.8,26,24.4,1.14,2.08,46.7,3,3,9,2,5,3,1,8,1,2,5,1,9,7,9,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-211,NA,10.18730/ZBS2E,126,5.9,5,96,8.5,23,21,0.94,2.38,44.76,3,3,1,4,5,3,1,1,3,6,5,3,1,5,9,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-212,NA,10.18730/ZBS3F,116,4.8,4.6,107,9.4,22.8,29.6,1.46,2.6,50.44,5,3,1,3,5,3,1,8,3,2,3,3,9,7,9,7,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-213,NA,10.18730/ZBS4G,113,5.2,4.8,103.6,9.3,29,24,0.9,2.04,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-215,NA,10.18730/ZBS5H,116,6.2,4,108,7.5,24,36,1.3,2.9,31.6,5,3,1,2,5,3,1,2,1,2,3,1,9,7,2,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-216,NA,10.18730/ZBS6J,126,6.6,5,108.8,7.1,17.2,32.2,1.1,3.7,34.3,5,3,1,4,5,3,1,2,1,2,5,1,9,7,2,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-217,NA,10.18730/ZBS7K,113,5,4.2,115.8,7.6,27.3,34.8,1.2,2.9,34.4,5,3,1,2,5,3,1,4,1,2,3,1,9,7,6,3,5,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-218,NA,10.18730/ZBS8M,118,6.4,4.6,111,6.7,23,41.8,1.06,2.35,25.3,5,3,1,2,5,3,1,2,3,2,3,3,9,7,2,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-220,NA,10.18730/ZBS9N,114,4.6,4.4,117.8,6.1,27.6,34.9,1.22,3.01,34.9,5,3,1,3,5,3,1,2,3,2,5,3,9,7,2,3,5,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-221,NA,10.18730/ZBSAP,110,3.6,3.2,120.2,6.6,20.4,22.8,1.4,2.9,43.6,5,3,1,5,5,3,1,2,1,6,1,1,9,7,2,3,5,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-222,NA,10.18730/ZBSBQ,114,4.2,3.4,117,6.5,28.2,33.6,1.5,3.6,44.6,5,3,1,2,5,5,1,8,1,6,3,1,9,7,9,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-223,NA,10.18730/ZBSCR,128,5,4.8,106.6,8.5,26,24.2,1.02,2.88,42.12,3,3,1,5,5,3,1,2,1,2,3,1,9,7,2,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-225,NA,10.18730/ZBSDS,118,4.6,3.4,130,8.6,22.8,36,2.6,4.3,46.4,5,3,1,3,5,5,1,2,3,6,3,3,9,7,2,7,3,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-226,NA,10.18730/ZBSET,118,5.8,3.8,128,6.2,28.2,40.4,1.9,4.7,47.13,5,3,1,3,5,7,1,2,3,6,1,3,9,7,2,3,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-227,NA,10.18730/ZBSFV,119,5.5,4.2,65.7,5.5,24,48.2,1.9,2.68,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
1994,BGR001,Hordeum,1992-HOR-VU-228,NA,10.18730/ZBSGW,115,4.6,3.8,112.3,7.5,26,39.4,1.4,2.7,35.3,7,3,1,6,6,5,1,2,1,5,5,1,9,5,1,7,7,7,7,7,Hordeum_1994,"plots trial, 5 rows, 2.0 m2",1994-1995,NA,24.5615,42.0803,Annual results; Sowing date: 19941020
