accenumb,campaign,trait,value
41710,1978-1978,plant_height,86
41710,1978-1978,thousand_kernel_weight,53.9
41712,1978-1978,days_to_heading,180
41712,1978-1978,plant_height,96
41712,1978-1978,thousand_kernel_weight,59.8
41713,1978-1978,days_to_heading,177
41713,1978-1978,plant_height,92
41713,1978-1978,thousand_kernel_weight,56.5
41714,1978-1978,days_to_heading,177
41714,1978-1978,plant_height,91
41718,1978-1978,days_to_heading,172
41718,1978-1978,plant_height,124
41718,1978-1978,thousand_kernel_weight,50.2
41719,1978-1978,days_to_heading,173
41719,1978-1978,plant_height,107
41719,1978-1978,thousand_kernel_weight,44.3
41720,1978-1978,days_to_heading,165
41720,1978-1978,plant_height,72
41720,1978-1978,thousand_kernel_weight,59.9
41726,1978-1978,days_to_heading,174
41726,1978-1978,plant_height,102
41726,1978-1978,thousand_kernel_weight,50.5
41729,1978-1978,days_to_heading,171
41729,1978-1978,plant_height,107
41729,1978-1978,thousand_kernel_weight,51.3
41730,1978-1978,days_to_heading,170
41730,1978-1978,plant_height,101
41730,1978-1978,thousand_kernel_weight,58.3
41731,1978-1978,days_to_heading,169
41731,1978-1978,plant_height,95
41731,1978-1978,thousand_kernel_weight,56.6
41743,1978-1978,days_to_heading,177
41743,1978-1978,plant_height,93
41743,1978-1978,thousand_kernel_weight,55.6
41744,1978-1978,days_to_heading,170
41744,1978-1978,plant_height,121
41744,1978-1978,thousand_kernel_weight,45.7
41752,1978-1978,days_to_heading,174
41752,1978-1978,plant_height,88
41752,1978-1978,thousand_kernel_weight,55.1
41753,1978-1978,days_to_heading,174
41753,1978-1978,plant_height,101
41753,1978-1978,thousand_kernel_weight,58.1
41754,1978-1978,days_to_heading,172
41754,1978-1978,plant_height,104
41754,1978-1978,thousand_kernel_weight,57.2
41755,1978-1978,days_to_heading,168
41755,1978-1978,plant_height,98
41755,1978-1978,thousand_kernel_weight,61.8
41756,1978-1978,days_to_heading,177
41756,1978-1978,plant_height,124
41756,1978-1978,thousand_kernel_weight,57.8
41759,1978-1978,days_to_heading,177
41759,1978-1978,plant_height,89
41759,1978-1978,thousand_kernel_weight,48.7
41760,1978-1978,days_to_heading,173
41760,1978-1978,plant_height,105
41760,1978-1978,thousand_kernel_weight,56.5
41761,1978-1978,days_to_heading,158
41761,1978-1978,plant_height,92
41761,1978-1978,thousand_kernel_weight,61.6
41766,1978-1978,days_to_heading,171
41766,1978-1978,plant_height,107
41766,1978-1978,thousand_kernel_weight,53.7
41767,1978-1978,days_to_heading,172
41767,1978-1978,plant_height,121
41767,1978-1978,thousand_kernel_weight,54.1
41768,1978-1978,days_to_heading,172
41768,1978-1978,plant_height,102
41768,1978-1978,thousand_kernel_weight,57.7
41770,1978-1978,days_to_heading,172
41770,1978-1978,plant_height,97
41770,1978-1978,thousand_kernel_weight,62.3
41772,1978-1978,days_to_heading,162
41772,1978-1978,plant_height,93
41772,1978-1978,thousand_kernel_weight,49.1
41773,1978-1978,days_to_heading,158
41773,1978-1978,plant_height,88
41773,1978-1978,thousand_kernel_weight,60.8
41774,1978-1978,days_to_heading,158
41774,1978-1978,plant_height,79
41774,1978-1978,thousand_kernel_weight,58.2
41775,1978-1978,days_to_heading,158
41775,1978-1978,plant_height,78
41775,1978-1978,thousand_kernel_weight,59.3
41783,1978-1978,days_to_heading,183
41783,1978-1978,plant_height,79
41783,1978-1978,thousand_kernel_weight,57.8
41788,1978-1978,days_to_heading,169
41788,1978-1978,plant_height,109
41788,1978-1978,thousand_kernel_weight,54.8
41801,1978-1978,days_to_heading,183
41801,1978-1978,plant_height,84
41801,1978-1978,thousand_kernel_weight,49.2
41803,1978-1978,days_to_heading,165
41803,1978-1978,plant_height,85
41803,1978-1978,thousand_kernel_weight,33.3
41806,1978-1978,days_to_heading,177
41806,1978-1978,plant_height,127
41806,1978-1978,thousand_kernel_weight,51.8
41807,1978-1978,days_to_heading,165
41807,1978-1978,plant_height,86
41807,1978-1978,thousand_kernel_weight,59.3
41810,1978-1978,days_to_heading,172
41810,1978-1978,plant_height,117
41810,1978-1978,thousand_kernel_weight,55.8
41811,1978-1978,days_to_heading,161
41811,1978-1978,plant_height,94
41811,1978-1978,thousand_kernel_weight,57.1
41820,1978-1978,days_to_heading,161
41820,1978-1978,plant_height,110
41820,1978-1978,thousand_kernel_weight,66.9
41821,1978-1978,days_to_heading,173
41821,1978-1978,plant_height,113
41821,1978-1978,thousand_kernel_weight,53.7
41822,1978-1978,days_to_heading,170
41822,1978-1978,plant_height,112
41822,1978-1978,thousand_kernel_weight,59.2
41823,1978-1978,days_to_heading,174
41823,1978-1978,plant_height,115
41823,1978-1978,thousand_kernel_weight,54.3
41830,1978-1978,days_to_heading,176
41830,1978-1978,plant_height,92
41830,1978-1978,thousand_kernel_weight,56.1
41831,1978-1978,days_to_heading,166
41831,1978-1978,plant_height,91
41831,1978-1978,thousand_kernel_weight,45.1
41835,1978-1978,days_to_heading,177
41835,1978-1978,plant_height,95
41835,1978-1978,thousand_kernel_weight,50.5
41836,1978-1978,days_to_heading,167
41836,1978-1978,plant_height,94
41836,1978-1978,thousand_kernel_weight,61.4
41841,1978-1978,days_to_heading,168
41841,1978-1978,plant_height,107
41841,1978-1978,thousand_kernel_weight,53.4
41842,1978-1978,days_to_heading,172
41842,1978-1978,plant_height,82
41842,1978-1978,thousand_kernel_weight,50.5
41843,1978-1978,days_to_heading,165
41843,1978-1978,plant_height,109
41843,1978-1978,thousand_kernel_weight,58.1
41845,1978-1978,days_to_heading,170
41845,1978-1978,plant_height,105
41845,1978-1978,thousand_kernel_weight,52.5
41846,1978-1978,days_to_heading,173
41846,1978-1978,plant_height,119
41846,1978-1978,thousand_kernel_weight,55.1
41850,1978-1978,days_to_heading,173
41850,1978-1978,plant_height,126
41850,1978-1978,thousand_kernel_weight,49.6
41851,1978-1978,days_to_heading,172
41851,1978-1978,plant_height,118
41851,1978-1978,thousand_kernel_weight,49.6
41852,1978-1978,days_to_heading,172
41852,1978-1978,plant_height,108
41852,1978-1978,thousand_kernel_weight,53.2
41853,1978-1978,days_to_heading,172
41853,1978-1978,plant_height,123
41853,1978-1978,thousand_kernel_weight,50
41854,1978-1978,days_to_heading,172
41854,1978-1978,plant_height,118
41854,1978-1978,thousand_kernel_weight,50
41856,1978-1978,days_to_heading,179
41856,1978-1978,plant_height,111
41856,1978-1978,thousand_kernel_weight,54.9
41860,1978-1978,days_to_heading,174
41860,1978-1978,plant_height,107
41860,1978-1978,thousand_kernel_weight,53.9
41862,1978-1978,days_to_heading,172
41862,1978-1978,plant_height,92
41862,1978-1978,thousand_kernel_weight,55
41869,1978-1978,days_to_heading,174
41869,1978-1978,plant_height,111
41869,1978-1978,thousand_kernel_weight,48.1
41872,1978-1978,days_to_heading,175
41872,1978-1978,plant_height,135
