accenumb,campaign,trait,value
1397,1976-1977,thousand_kernel_weight,32.8
1398,1976-1977,end_of_heading,184
1398,1976-1977,plant_height,96
1398,1976-1977,thousand_kernel_weight,40.8
1399,1976-1977,end_of_heading,174
1399,1976-1977,plant_height,106.3
1399,1976-1977,thousand_kernel_weight,39
1400,1976-1977,end_of_heading,168
1400,1976-1977,plant_height,85.3
1400,1976-1977,thousand_kernel_weight,42.3
1401,1976-1977,end_of_heading,182
1401,1976-1977,plant_height,104.3
1401,1976-1977,thousand_kernel_weight,39.5
1402,1976-1977,end_of_heading,177
1402,1976-1977,plant_height,75.7
1402,1976-1977,thousand_kernel_weight,47
1403,1976-1977,end_of_heading,183
1403,1976-1977,plant_height,111.3
1403,1976-1977,thousand_kernel_weight,41.5
1405,1976-1977,end_of_heading,185
1405,1976-1977,plant_height,104.7
1405,1976-1977,thousand_kernel_weight,37.5
1409,1976-1977,end_of_heading,167
1409,1976-1977,plant_height,59.7
1409,1976-1977,thousand_kernel_weight,41.8
1412,1976-1977,end_of_heading,173
1412,1976-1977,plant_height,62.3
1412,1976-1977,thousand_kernel_weight,46.5
1416,1976-1977,end_of_heading,184
1416,1976-1977,plant_height,85
1416,1976-1977,thousand_kernel_weight,43.8
1418,1976-1977,end_of_heading,172
1418,1976-1977,plant_height,101.3
1418,1976-1977,thousand_kernel_weight,37.8
1422,1976-1977,end_of_heading,179
1422,1976-1977,plant_height,108.3
1422,1976-1977,thousand_kernel_weight,39.8
1424,1976-1977,end_of_heading,184
1424,1976-1977,plant_height,86.7
1424,1976-1977,thousand_kernel_weight,37.8
1425,1976-1977,end_of_heading,177
1425,1976-1977,plant_height,114.3
1425,1976-1977,thousand_kernel_weight,41
1426,1976-1977,end_of_heading,181
1426,1976-1977,plant_height,120.3
1426,1976-1977,thousand_kernel_weight,44.8
1427,1976-1977,end_of_heading,178
1427,1976-1977,plant_height,96.3
1427,1976-1977,thousand_kernel_weight,41
1428,1976-1977,end_of_heading,171
1428,1976-1977,plant_height,106.3
1428,1976-1977,thousand_kernel_weight,43
1430,1976-1977,end_of_heading,179
1430,1976-1977,plant_height,92.3
1430,1976-1977,thousand_kernel_weight,40.3
1431,1976-1977,end_of_heading,177
1431,1976-1977,plant_height,100.7
1431,1976-1977,thousand_kernel_weight,41.5
1432,1976-1977,end_of_heading,179
1432,1976-1977,plant_height,108
1432,1976-1977,thousand_kernel_weight,42.5
1433,1976-1977,end_of_heading,172
1433,1976-1977,plant_height,100.3
1433,1976-1977,thousand_kernel_weight,44.5
1434,1976-1977,end_of_heading,170
1434,1976-1977,plant_height,111
1434,1976-1977,thousand_kernel_weight,43.3
1435,1976-1977,end_of_heading,176
1435,1976-1977,plant_height,104
1435,1976-1977,thousand_kernel_weight,39.8
1436,1976-1977,end_of_heading,173
1436,1976-1977,plant_height,81.7
1436,1976-1977,thousand_kernel_weight,36.5
1438,1976-1977,end_of_heading,182
1438,1976-1977,plant_height,114
1438,1976-1977,thousand_kernel_weight,54.3
1439,1976-1977,end_of_heading,181
1439,1976-1977,plant_height,117.7
1439,1976-1977,thousand_kernel_weight,36
144,1976-1977,end_of_heading,172
144,1976-1977,plant_height,102.7
144,1976-1977,thousand_kernel_weight,45.5
1440,1976-1977,end_of_heading,178
1440,1976-1977,plant_height,115.3
1440,1976-1977,thousand_kernel_weight,50.3
1441,1976-1977,end_of_heading,172
1441,1976-1977,plant_height,110.3
1441,1976-1977,thousand_kernel_weight,45.5
1442,1976-1977,end_of_heading,176
1442,1976-1977,plant_height,110.3
1442,1976-1977,thousand_kernel_weight,38.3
1443,1976-1977,end_of_heading,169
1443,1976-1977,plant_height,82.7
1443,1976-1977,thousand_kernel_weight,40.8
1444,1976-1977,end_of_heading,176
1444,1976-1977,plant_height,113
1444,1976-1977,thousand_kernel_weight,49
1445,1976-1977,end_of_heading,182
1445,1976-1977,plant_height,127.7
1445,1976-1977,thousand_kernel_weight,44.8
1446,1976-1977,end_of_heading,179
1446,1976-1977,plant_height,94
1446,1976-1977,thousand_kernel_weight,30.8
1447,1976-1977,end_of_heading,178
1447,1976-1977,plant_height,100.3
1447,1976-1977,thousand_kernel_weight,42.3
1448,1976-1977,end_of_heading,182
1448,1976-1977,plant_height,111.7
