accenumb,campaign,trait,value
COPF 2010,2021-2021,plant_height,47
COPF 2010,2021-2021,plant_height,69.5
COPF 2010,2021-2021,thousand_kernel_weight,42
COPF 2016,2021-2021,days_to_heading,129
COPF 2016,2021-2021,plant_height,52
COPF 2016,2021-2021,plant_height,43
COPF 2016,2021-2021,thousand_kernel_weight,35.5
COPF 2017,2021-2021,days_to_heading,157
COPF 2017,2021-2021,plant_height,64.5
COPF 2017,2021-2021,plant_height,65.5
COPF 2023,2021-2021,days_to_heading,147
COPF 2023,2021-2021,plant_height,65
COPF 2023,2021-2021,plant_height,81
COPF 2023,2021-2021,plant_height,78
COPF 2023,2021-2021,plant_height,73.5
COPF 2023,2021-2021,plant_height,76
COPF 2030,2021-2021,days_to_heading,147
COPF 2030,2021-2021,days_to_heading,151
COPF 2030,2021-2021,days_to_heading,152
COPF 2030,2021-2021,days_to_heading,154
COPF 2030,2021-2021,plant_height,55.5
COPF 2030,2021-2021,plant_height,53.5
COPF 2030,2021-2021,plant_height,49
COPF 2030,2021-2021,plant_height,60
COPF 2030,2021-2021,plant_height,72
COPF 2030,2021-2021,plant_height,58.5
COPF 2030,2021-2021,plant_height,69
COPF 2030,2021-2021,plant_height,72.5
COPF 2030,2021-2021,plant_height,65
COPF 2030,2021-2021,plant_height,63.5
COPF 2030,2021-2021,plant_height,64.5
COPF 2030,2021-2021,plant_height,61
COPF 2030,2021-2021,plant_height,67.5
COPF 2030,2021-2021,plant_height,62
COPF 2030,2021-2021,plant_height,54
COPF 2030,2021-2021,plant_height,68
COPF 2030,2021-2021,plant_height,50.5
COPF 2030,2021-2021,plant_height,55
COPF 2030,2021-2021,plant_height,75
COPF 2030,2021-2021,plant_height,71.5
COPF 2030,2021-2021,plant_height,74.5
COPF 2030,2021-2021,plant_height,63
COPF 2031,2021-2021,plant_height,87
COPF 2031,2021-2021,plant_height,74
COPF 2031,2021-2021,plant_height,72
COPF 2031,2021-2021,plant_height,54
COPF 2031,2021-2021,plant_height,61.5
COPF 2031,2021-2021,plant_height,70.5
COPF 2031,2021-2021,plant_height,65.5
COPF 2031,2021-2021,plant_height,65
COPF 2031,2021-2021,plant_height,66.5
COPF 2031,2021-2021,plant_height,71
COPF 2031,2021-2021,plant_height,63.5
COPF 2031,2021-2021,plant_height,60.5
COPF 2031,2021-2021,plant_height,64
COPF 2031,2021-2021,plant_height,56
COPF 2032,2021-2021,plant_height,61.5
COPF 2032,2021-2021,plant_height,79
COPF 2038,2021-2021,days_to_heading,154
COPF 2038,2021-2021,plant_height,99.5
COPF 2038,2021-2021,plant_height,91
COPF 2038,2021-2021,plant_height,97
COPF 2038,2021-2021,plant_height,85.5
COPF 2038,2021-2021,thousand_kernel_weight,47.2
COPF 2045,2021-2021,days_to_heading,151
COPF 2045,2021-2021,days_to_heading,153
COPF 2045,2021-2021,plant_height,74.5
COPF 2045,2021-2021,plant_height,89
COPF 2045,2021-2021,thousand_kernel_weight,41.8
COPF 2045,2021-2021,thousand_kernel_weight,42.5
COPF 2049,2021-2021,days_to_heading,153
COPF 2049,2021-2021,plant_height,71
COPF 2049,2021-2021,plant_height,106
COPF 2076,2021-2021,days_to_heading,148
COPF 2076,2021-2021,days_to_heading,151
COPF 2076,2021-2021,plant_height,60
COPF 2076,2021-2021,plant_height,78.5
COPF 2076,2021-2021,plant_height,80.5
COPF 2076,2021-2021,plant_height,62
COPF 2076,2021-2021,thousand_kernel_weight,39.7
COPF 2086,2021-2021,days_to_heading,159
COPF 2086,2021-2021,plant_height,77
COPF 2086,2021-2021,plant_height,98
COPF 2097,2021-2021,days_to_heading,138
COPF 2097,2021-2021,plant_height,69.5
COPF 2097,2021-2021,plant_height,64.5
COPF 2097,2021-2021,plant_height,55
COPF 2097,2021-2021,thousand_kernel_weight,39.5
COPF 2103,2021-2021,days_to_heading,147
COPF 2103,2021-2021,plant_height,64
COPF 2103,2021-2021,plant_height,70
COPF 2103,2021-2021,plant_height,63
COPF 2103,2021-2021,thousand_kernel_weight,42.5
COPF 2107,2021-2021,days_to_heading,151
COPF 2107,2021-2021,days_to_heading,152
COPF 2107,2021-2021,plant_height,66
COPF 2107,2021-2021,plant_height,79.5
COPF 2107,2021-2021,plant_height,75.5
COPF 2107,2021-2021,plant_height,74
COPF 2107,2021-2021,plant_height,73.5
COPF 2107,2021-2021,plant_height,80
COPF 2107,2021-2021,thousand_kernel_weight,42
COPF 2165,2021-2021,days_to_heading,130
COPF 2165,2021-2021,days_to_heading,129
COPF 2165,2021-2021,plant_height,76
COPF 2165,2021-2021,plant_height,83
COPF 2165,2021-2021,plant_height,79.5
COPF 2165,2021-2021,plant_height,94.5
COPF 2165,2021-2021,thousand_kernel_weight,40
COPF 2165,2021-2021,thousand_kernel_weight,41.2
COPF 2204,2021-2021,days_to_heading,146
COPF 2204,2021-2021,days_to_heading,151
COPF 2204,2021-2021,days_to_heading,153
COPF 2204,2021-2021,days_to_heading,156
COPF 2204,2021-2021,days_to_heading,154
COPF 2204,2021-2021,plant_height,47
COPF 2204,2021-2021,plant_height,51
COPF 2204,2021-2021,plant_height,64
COPF 2204,2021-2021,plant_height,57.5
COPF 2204,2021-2021,plant_height,62
COPF 2204,2021-2021,plant_height,68
COPF 2204,2021-2021,plant_height,65
COPF 2204,2021-2021,plant_height,83.5
COPF 2204,2021-2021,plant_height,80.5
COPF 2204,2021-2021,plant_height,72
COPF 2212,2021-2021,days_to_heading,154
COPF 2213,2021-2021,days_to_heading,150
COPF 2222,2021-2021,days_to_heading,152
COPF 2226,2021-2021,days_to_heading,152
COPF 2229,2021-2021,days_to_heading,156
COPF 2231,2021-2021,days_to_heading,152
COPF 2314,2021-2021,days_to_heading,158
COPF 2315,2021-2021,days_to_heading,158
COPF 2316,2021-2021,days_to_heading,154
COPF 2319,2021-2021,days_to_heading,155
COPF 2319,2021-2021,plant_height,95
COPF 2321,2021-2021,days_to_heading,156
COPF 2321,2021-2021,days_to_heading,158
COPF 2321,2021-2021,plant_height,97
COPF 2321,2021-2021,plant_height,95
COPF 2321,2021-2021,thousand_kernel_weight,39.8
COPF 2324,2021-2021,days_to_heading,158
COPF 2325,2021-2021,days_to_heading,158
COPF 2325,2021-2021,plant_height,86.5
COPF 2333,2021-2021,days_to_heading,125
COPF 2333,2021-2021,plant_height,78
COPF 2333,2021-2021,plant_height,80.5
COPF 2333,2021-2021,thousand_kernel_weight,40.5
COPF 2334,2021-2021,days_to_heading,156
COPF 2334,2021-2021,days_to_heading,155
COPF 2334,2021-2021,plant_height,90
COPF 2334,2021-2021,plant_height,92
COPF 2334,2021-2021,thousand_kernel_weight,42.5
COPF 2336,2021-2021,days_to_heading,159
COPF 2337,2021-2021,days_to_heading,158
COPF 2337,2021-2021,plant_height,83
COPF 2338,2021-2021,days_to_heading,158
COPF 2338,2021-2021,plant_height,88
COPF 2339,2021-2021,days_to_heading,151
COPF 2339,2021-2021,days_to_heading,155
COPF 2339,2021-2021,plant_height,86.5
COPF 2339,2021-2021,thousand_kernel_weight,44
COPF 2342,2021-2021,days_to_heading,158
COPF 2348,2021-2021,days_to_heading,159
COPF 2348,2021-2021,days_to_heading,157
COPF 2348,2021-2021,plant_height,75
COPF 2348,2021-2021,plant_height,90
COPF 2349,2021-2021,days_to_heading,158
COPF 2349,2021-2021,days_to_heading,154
COPF 2349,2021-2021,plant_height,101
COPF 2349,2021-2021,plant_height,103
COPF 2378,2021-2021,days_to_heading,151
COPF 2378,2021-2021,days_to_heading,155
COPF 2378,2021-2021,plant_height,112
COPF 2378,2021-2021,plant_height,100
COPF 2390,2021-2021,days_to_heading,156
COPF 2390,2021-2021,plant_height,90
COPF 2390,2021-2021,thousand_kernel_weight,44
COPF 2391,2021-2021,days_to_heading,156
COPF 2391,2021-2021,plant_height,90
COPF 2392,2021-2021,days_to_heading,154
COPF 2392,2021-2021,plant_height,91.5
COPF 2393,2021-2021,days_to_heading,154
COPF 2393,2021-2021,plant_height,99
COPF 2397,2021-2021,days_to_heading,156
COPF 2397,2021-2021,plant_height,103.5
COPF 2398,2021-2021,days_to_heading,154
COPF 2398,2021-2021,plant_height,105
COPF 2400,2021-2021,days_to_heading,156
COPF 2401,2021-2021,days_to_heading,153
COPF 2401,2021-2021,plant_height,101.5
COPF 2402,2021-2021,days_to_heading,155
COPF 2402,2021-2021,plant_height,87
COPF 2405,2021-2021,days_to_heading,157
COPF 2405,2021-2021,plant_height,89.5
COPF 2406,2021-2021,days_to_heading,154
COPF 2406,2021-2021,plant_height,97.5
COPF 2407,2021-2021,days_to_heading,153
COPF 2407,2021-2021,plant_height,86.5
COPF 2409,2021-2021,days_to_heading,154
COPF 2409,2021-2021,plant_height,90
COPF 2410,2021-2021,days_to_heading,155
COPF 2410,2021-2021,plant_height,87
COPF 2012,2021-2021,plant_height,72
COPF 2012,2021-2021,plant_height,70.5
COPF 2013,2021-2021,plant_height,61.5
COPF 2013,2021-2021,plant_height,85.5
COPF 2014,2021-2021,plant_height,83
COPF 2014,2021-2021,plant_height,93.5
COPF 2018,2021-2021,plant_height,52
COPF 2018,2021-2021,plant_height,63.5
COPF 2019,2021-2021,plant_height,64
COPF 2019,2021-2021,plant_height,69.5
COPF 2021,2021-2021,plant_height,75.5
COPF 2021,2021-2021,plant_height,77
COPF 2021,2021-2021,plant_height,88
COPF 2022,2021-2021,plant_height,80
COPF 2022,2021-2021,plant_height,88
COPF 2025,2021-2021,plant_height,81
COPF 2025,2021-2021,plant_height,71
COPF 2026,2021-2021,plant_height,56
COPF 2026,2021-2021,plant_height,67
COPF 2026,2021-2021,plant_height,55
COPF 2028,2021-2021,plant_height,78.5
COPF 2028,2021-2021,plant_height,62
COPF 2033,2021-2021,plant_height,85
COPF 2033,2021-2021,plant_height,86
COPF 2040,2021-2021,plant_height,85
COPF 2040,2021-2021,plant_height,107
COPF 2048,2021-2021,plant_height,77
COPF 2048,2021-2021,plant_height,73.5
COPF 2053,2021-2021,plant_height,74
COPF 2053,2021-2021,plant_height,63.5
COPF 2054,2021-2021,plant_height,75
COPF 2054,2021-2021,plant_height,69.5
COPF 2055,2021-2021,plant_height,84.5
COPF 2055,2021-2021,plant_height,85.5
COPF 2055,2021-2021,plant_height,106
COPF 2060,2021-2021,plant_height,56
COPF 2060,2021-2021,plant_height,83.5
COPF 2064,2021-2021,plant_height,63.5
COPF 2064,2021-2021,plant_height,61.5
COPF 2064,2021-2021,plant_height,54.5
COPF 2064,2021-2021,plant_height,58.5
COPF 2075,2021-2021,plant_height,49
COPF 2075,2021-2021,plant_height,50.5
COPF 2079,2021-2021,plant_height,59
COPF 2079,2021-2021,plant_height,89
COPF 2093,2021-2021,plant_height,75.5
COPF 2093,2021-2021,plant_height,49.5
COPF 2096,2021-2021,plant_height,87.5
COPF 2096,2021-2021,plant_height,68.5
COPF 2101,2021-2021,plant_height,80.5
COPF 2101,2021-2021,plant_height,82
COPF 2101,2021-2021,plant_height,62.5
COPF 2113,2021-2021,plant_height,62.5
COPF 2113,2021-2021,plant_height,61.5
COPF 2113,2021-2021,plant_height,65
COPF 2115,2021-2021,plant_height,69
COPF 2115,2021-2021,plant_height,64.5
COPF 2115,2021-2021,plant_height,79
COPF 2117,2021-2021,plant_height,67.5
COPF 2117,2021-2021,plant_height,71.5
COPF 2118,2021-2021,plant_height,83.5
COPF 2118,2021-2021,plant_height,76
COPF 2119,2021-2021,plant_height,46
COPF 2119,2021-2021,plant_height,43.5
COPF 2120,2021-2021,plant_height,42
COPF 2120,2021-2021,plant_height,43.5
COPF 2120,2021-2021,plant_height,68.5
COPF 2132,2021-2021,plant_height,70.5
COPF 2132,2021-2021,plant_height,51.5
COPF 2140,2021-2021,plant_height,67
COPF 2140,2021-2021,plant_height,65.5
COPF 2166,2021-2021,plant_height,78.5
COPF 2166,2021-2021,plant_height,80
COPF 2166,2021-2021,plant_height,82.6
COPF 2167,2021-2021,plant_height,83.5
COPF 2167,2021-2021,plant_height,79
COPF 2167,2021-2021,plant_height,97.5
COPF 2199,2021-2021,plant_height,67
COPF 2252,2021-2021,plant_height,73
COPF 2252,2021-2021,plant_height,87.5
COPF 2253,2021-2021,plant_height,67.5
COPF 2253,2021-2021,plant_height,78
COPF 2396,2021-2021,plant_height,95
COPF 2399,2021-2021,plant_height,90
COPF 2007,2021-2021,thousand_kernel_weight,37.8
COPF 2001,2022-2022,days_to_heading,154
COPF 2001,2022-2022,plant_height,106
COPF 2001,2022-2022,thousand_kernel_weight,42.16
COPF 2001,2022-2022,thousand_kernel_weight,54.03
COPF 2002,2022-2022,days_to_heading,152
COPF 2002,2022-2022,plant_height,105.666666666667
COPF 2002,2022-2022,thousand_kernel_weight,42.94
COPF 2002,2022-2022,thousand_kernel_weight,53.23
COPF 2003,2022-2022,days_to_heading,153
COPF 2003,2022-2022,plant_height,107.333333333333
COPF 2003,2022-2022,thousand_kernel_weight,40.8
COPF 2003,2022-2022,thousand_kernel_weight,51
COPF 2005,2022-2022,days_to_heading,154
COPF 2005,2022-2022,plant_height,118.666666666667
COPF 2005,2022-2022,thousand_kernel_weight,42.18
COPF 2005,2022-2022,thousand_kernel_weight,49.97
COPF 2405,2022-2022,days_to_heading,152
COPF 2405,2022-2022,plant_height,107.333333333333
COPF 2405,2022-2022,thousand_kernel_weight,40.6
COPF 2405,2022-2022,thousand_kernel_weight,49.77
COPF 2003,1996-1996,plant_height,67
COPF 2003,1996-1996,plant_height,64
COPF 2003,1996-1996,plant_height,81
COPF 2003,1996-1996,plant_height,80
COPF 2003,1996-1996,plant_height,74
COPF 2003,1996-1996,plant_height,89
COPF 2003,1996-1996,plant_height,75
COPF 2003,1996-1996,plant_height,78
COPF 2003,1996-1996,plant_height,77
COPF 2003,1996-1996,plant_height,83
COPF 2003,1996-1996,plant_height,72
COPF 2003,1996-1996,thousand_kernel_weight,43.4
COPF 2006,1996-1996,plant_height,62
COPF 2006,1996-1996,plant_height,64
COPF 2006,1996-1996,plant_height,72
COPF 2006,1996-1996,plant_height,77
COPF 2006,1996-1996,plant_height,76
COPF 2006,1996-1996,plant_height,78
COPF 2006,1996-1996,plant_height,73
COPF 2006,1996-1996,thousand_kernel_weight,44.8
COPF 2321,1996-1996,plant_height,69
COPF 2321,1996-1996,thousand_kernel_weight,40
COPF 2334,1996-1996,plant_height,70
COPF 2390,1996-1996,plant_height,65
COPF 2390,1996-1996,plant_height,75
COPF 2390,1996-1996,plant_height,80
COPF 2390,1996-1996,plant_height,86
COPF 2390,1996-1996,plant_height,72
COPF 2390,1996-1996,plant_height,78
COPF 2390,1996-1996,plant_height,64
COPF 2390,1996-1996,plant_height,83
COPF 2390,1996-1996,plant_height,77
COPF 2390,1996-1996,plant_height,74
COPF 2390,1996-1996,thousand_kernel_weight,45.4
COPF 2390,1996-1996,thousand_kernel_weight,42.5
COPF 2406,1996-1996,plant_height,67
COPF 2406,1996-1996,plant_height,81
COPF 2406,1996-1996,plant_height,76
COPF 2406,1996-1996,plant_height,59
COPF 2406,1996-1996,plant_height,84
COPF 2406,1996-1996,plant_height,82
COPF 2406,1996-1996,plant_height,80
COPF 2406,1996-1996,plant_height,86
COPF 2406,1996-1996,plant_height,74
COPF 2406,1996-1996,plant_height,75
COPF 2406,1996-1996,thousand_kernel_weight,44.4
COPF 2410,1996-1996,plant_height,74
COPF 2396,1996-1996,plant_height,77
COPF 2399,1996-1996,plant_height,71
COPF 2001,2006-2006,thousand_kernel_weight,29.8
COPF 2002,2006-2006,thousand_kernel_weight,28.8
COPF 2004,2006-2006,thousand_kernel_weight,30.6
COPF 2005,2006-2006,thousand_kernel_weight,34.5
COPF 2008,2006-2006,thousand_kernel_weight,33.2
COPF 2319,2006-2006,thousand_kernel_weight,47
COPF 2338,2006-2006,thousand_kernel_weight,43.4
COPF 2391,2006-2006,thousand_kernel_weight,36
COPF 2392,2006-2006,thousand_kernel_weight,50.3
COPF 2398,2006-2006,thousand_kernel_weight,49.1
COPF 2407,2006-2006,thousand_kernel_weight,31
COPF 2409,2006-2006,thousand_kernel_weight,33.5
COPF 2005,2009-2009,thousand_kernel_weight,45.2
COPF 2006,2009-2009,thousand_kernel_weight,45
COPF 2393,2009-2009,thousand_kernel_weight,47.2
COPF 2406,2009-2009,thousand_kernel_weight,51.2
COPF 2001,2014-2014,thousand_kernel_weight,42
COPF 2002,2014-2014,thousand_kernel_weight,47
COPF 2003,2014-2014,thousand_kernel_weight,46
COPF 2004,2014-2014,thousand_kernel_weight,47
COPF 2005,2014-2014,thousand_kernel_weight,51
