accenumb,campaign,trait,value
LRC_SSD_IG_31876,1987-1988,thousand_kernel_weight,46
LRC_SSD_IG_31891,1987-1988,days_to_heading,121
LRC_SSD_IG_31891,1987-1988,plant_height,138
LRC_SSD_IG_31891,1987-1988,thousand_kernel_weight,46
LRC_SSD_IG_31923,1987-1988,days_to_heading,123
LRC_SSD_IG_31923,1987-1988,plant_height,132
LRC_SSD_IG_31923,1987-1988,thousand_kernel_weight,48
LRC_SSD_IG_31927,1987-1988,days_to_heading,125
LRC_SSD_IG_31927,1987-1988,plant_height,138
LRC_SSD_IG_31927,1987-1988,thousand_kernel_weight,49
LRC_SSD_IG_31935,1987-1988,days_to_heading,112
LRC_SSD_IG_31935,1987-1988,plant_height,132
LRC_SSD_IG_31935,1987-1988,thousand_kernel_weight,44
LRC_SSD_IG_31938,1987-1988,days_to_heading,113
LRC_SSD_IG_31938,1987-1988,plant_height,127
LRC_SSD_IG_31938,1987-1988,thousand_kernel_weight,39
LRC_SSD_IG_31942,1987-1988,days_to_heading,103
LRC_SSD_IG_31942,1987-1988,plant_height,134
LRC_SSD_IG_31942,1987-1988,thousand_kernel_weight,42
LRC_SSD_IG_31945,1987-1988,days_to_heading,121
LRC_SSD_IG_31945,1987-1988,plant_height,132
LRC_SSD_IG_31945,1987-1988,thousand_kernel_weight,48
LRC_SSD_IG_31968,1987-1988,days_to_heading,109
LRC_SSD_IG_31968,1987-1988,plant_height,146
LRC_SSD_IG_31968,1987-1988,thousand_kernel_weight,46
LRC_SSD_IG_31973,1987-1988,days_to_heading,109
LRC_SSD_IG_31973,1987-1988,plant_height,145
LRC_SSD_IG_31975,1987-1988,days_to_heading,108
LRC_SSD_IG_31975,1987-1988,plant_height,145
LRC_SSD_IG_31977,1987-1988,days_to_heading,108
LRC_SSD_IG_31977,1987-1988,plant_height,146
LRC_SSD_IG_31988,1987-1988,days_to_heading,117
LRC_SSD_IG_31988,1987-1988,plant_height,137
LRC_SSD_IG_31988,1987-1988,thousand_kernel_weight,48
LRC_SSD_IG_31995,1987-1988,days_to_heading,134
LRC_SSD_IG_31995,1987-1988,plant_height,134
LRC_SSD_IG_31995,1987-1988,thousand_kernel_weight,48
LRC_SSD_IG_32000,1987-1988,days_to_heading,116
LRC_SSD_IG_32000,1987-1988,plant_height,143
LRC_SSD_IG_32000,1987-1988,thousand_kernel_weight,46
LRC_SSD_IG_32004,1987-1988,days_to_heading,112
LRC_SSD_IG_32004,1987-1988,plant_height,144
LRC_SSD_IG_32009,1987-1988,days_to_heading,119
LRC_SSD_IG_32009,1987-1988,plant_height,144
LRC_SSD_IG_32012,1987-1988,days_to_heading,120
LRC_SSD_IG_32012,1987-1988,plant_height,143
LRC_SSD_IG_32012,1987-1988,thousand_kernel_weight,48
LRC_SSD_IG_32020,1987-1988,days_to_heading,131
LRC_SSD_IG_32022,1987-1988,days_to_heading,108
LRC_SSD_IG_32022,1987-1988,plant_height,144
LRC_SSD_IG_32022,1987-1988,thousand_kernel_weight,45
LRC_SSD_IG_32031,1987-1988,days_to_heading,118
LRC_SSD_IG_32031,1987-1988,plant_height,138
LRC_SSD_IG_32031,1987-1988,thousand_kernel_weight,41
LRC_SSD_IG_32041,1987-1988,plant_height,145
LRC_SSD_IG_32041,1987-1988,thousand_kernel_weight,44
LRC_SSD_IG_32066,1987-1988,days_to_heading,114
LRC_SSD_IG_32066,1987-1988,plant_height,147
LRC_SSD_IG_32066,1987-1988,thousand_kernel_weight,45
LRC_SSD_IG_32069,1987-1988,days_to_heading,108
LRC_SSD_IG_32069,1987-1988,plant_height,147
LRC_SSD_IG_32083,1987-1988,days_to_heading,107
LRC_SSD_IG_32083,1987-1988,plant_height,144
LRC_SSD_IG_32083,1987-1988,thousand_kernel_weight,40
LRC_SSD_IG_32088,1987-1988,days_to_heading,114
LRC_SSD_IG_32088,1987-1988,plant_height,141
LRC_SSD_IG_32575,1987-1988,days_to_heading,107
LRC_SSD_IG_32575,1987-1988,plant_height,136
LRC_SSD_IG_32575,1987-1988,thousand_kernel_weight,42
LRC_SSD_IG_32584,1987-1988,days_to_heading,105
LRC_SSD_IG_32584,1987-1988,plant_height,134
LRC_SSD_IG_32596,1987-1988,days_to_heading,103
LRC_SSD_IG_32596,1987-1988,plant_height,132
LRC_SSD_IG_32596,1987-1988,thousand_kernel_weight,43
LRC_SSD_IG_32598,1987-1988,days_to_heading,103
LRC_SSD_IG_32598,1987-1988,plant_height,137
LRC_SSD_IG_32598,1987-1988,thousand_kernel_weight,46
LRC_SSD_IG_35201,1989-1990,days_to_heading,57
LRC_SSD_IG_35201,1989-1990,plant_height,139
LRC_SSD_IG_35201,1989-1990,thousand_kernel_weight,46.6
LRC_SSD_IG_35220,1989-1990,plant_height,139
LRC_SSD_IG_35220,1989-1990,thousand_kernel_weight,43
LRC_SSD_IG_35278,1989-1990,days_to_heading,59
LRC_SSD_IG_35278,1989-1990,plant_height,133
LRC_SSD_IG_35308,1989-1990,plant_height,139
LRC_SSD_IG_35329,1989-1990,days_to_heading,54
LRC_SSD_IG_35329,1989-1990,plant_height,133
LRC_SSD_IG_35329,1989-1990,thousand_kernel_weight,41.3
LRC_SSD_IG_35343,1989-1990,plant_height,133
LRC_SSD_IG_35343,1989-1990,thousand_kernel_weight,37.8
LRC_SSD_IG_35347,1989-1990,plant_height,133
LRC_SSD_IG_35347,1989-1990,thousand_kernel_weight,37.7
LRC_SSD_IG_35348,1989-1990,plant_height,133
LRC_SSD_IG_35348,1989-1990,thousand_kernel_weight,38.9
LRC_SSD_IG_35351,1989-1990,plant_height,139
LRC_SSD_IG_35274,1989-1990,plant_height,139
LRC_SSD_IG_35274,1989-1990,thousand_kernel_weight,42.2
LRC_SSD_IG_35276,1989-1990,plant_height,133
LRC_SSD_IG_35276,1989-1990,thousand_kernel_weight,39.4
LRC_SSD_IG_35280,1989-1990,plant_height,133
LRC_SSD_IG_35280,1989-1990,thousand_kernel_weight,37.2
LRC_SSD_IG_35291,1989-1990,plant_height,133
LRC_SSD_IG_35291,1989-1990,thousand_kernel_weight,37.6
LRC_SSD_IG_35292,1989-1990,plant_height,133
LRC_SSD_IG_35292,1989-1990,thousand_kernel_weight,42.1
LRC_SSD_IG_35313,1989-1990,plant_height,133
LRC_SSD_IG_35341,1989-1990,plant_height,139
LRC_SSD_IG_35341,1989-1990,thousand_kernel_weight,42.6
LRC_SSD_IG_35354,1989-1990,plant_height,133
LRC_SSD_IG_35354,1989-1990,thousand_kernel_weight,39.3
LRC_SSD_IG_35377,1990-1991,days_to_heading,96
LRC_SSD_IG_35377,1990-1991,plant_height,130
LRC_SSD_IG_35377,1990-1991,thousand_kernel_weight,35.2
LRC_SSD_IG_35382,1990-1991,plant_height,139
LRC_SSD_IG_35382,1990-1991,thousand_kernel_weight,45.4
LRC_SSD_IG_35405,1990-1991,days_to_heading,89
LRC_SSD_IG_35405,1990-1991,plant_height,130
LRC_SSD_IG_35406,1990-1991,days_to_heading,86
