accenumb,campaign,trait,value
NC058628,1998-1999,days_to_heading,208
NC058628,1998-1999,plant_height,135
NC058628,1998-1999,thousand_kernel_weight,40.01162795
NC058632,1998-1999,days_to_heading,201
NC058632,1998-1999,plant_height,113
NC058632,1998-1999,thousand_kernel_weight,35.25348841
NC068345,1998-1999,days_to_heading,201
NC068345,1998-1999,plant_height,123
NC068345,1998-1999,thousand_kernel_weight,33.30697678
NC068351,1998-1999,plant_height,99
NC068351,1998-1999,thousand_kernel_weight,31.36046515
NC072511,1998-1999,days_to_heading,194
NC072511,1998-1999,plant_height,119
NC072511,1998-1999,thousand_kernel_weight,40.87674423
NC047313,1998-1999,plant_height,110
NC047313,1998-1999,thousand_kernel_weight,31.79302329
NC047354,1998-1999,plant_height,109
NC047354,1998-1999,thousand_kernel_weight,44.76976749
NC001205,1999-2000,days_to_heading,186
NC001205,1999-2000,plant_height,134
NC001206,1999-2000,days_to_heading,184
NC001206,1999-2000,plant_height,131
NC001206,1999-2000,thousand_kernel_weight,29.522093055
NC012100,1999-2000,days_to_heading,189
NC012100,1999-2000,plant_height,148
NC012100,1999-2000,thousand_kernel_weight,30.71162794
NC052490,1999-2000,days_to_heading,168
NC052490,1999-2000,plant_height,106
NC052490,1999-2000,thousand_kernel_weight,23.877209328
NC052583,1999-2000,days_to_heading,176
NC052583,1999-2000,plant_height,98
NC052583,1999-2000,thousand_kernel_weight,28.33255817
NC053000,1999-2000,days_to_heading,176
NC053000,1999-2000,plant_height,97
NC053000,1999-2000,thousand_kernel_weight,31.036046545
NC069066,1999-2000,days_to_heading,178
NC069066,1999-2000,plant_height,127
NC069066,1999-2000,thousand_kernel_weight,36.7674419
NC069068,1999-2000,days_to_heading,176
NC069068,1999-2000,plant_height,134
NC069068,1999-2000,thousand_kernel_weight,35.361627945
NC019844,2000-2001,days_to_heading,187
NC019844,2000-2001,plant_height,140
NC024268,2000-2001,days_to_heading,185
NC024268,2000-2001,plant_height,150
NC024268,2000-2001,thousand_kernel_weight,33.09069771
NC026187,2000-2001,days_to_heading,169
NC026187,2000-2001,plant_height,95
NC026187,2000-2001,thousand_kernel_weight,32.4418605
NC028560,2000-2001,days_to_heading,178
NC028560,2000-2001,days_to_heading,177
NC028560,2000-2001,plant_height,137
NC028560,2000-2001,plant_height,132
NC029444,2000-2001,days_to_heading,180
NC029444,2000-2001,plant_height,124
NC029444,2000-2001,thousand_kernel_weight,39.254651205
NC071826,2000-2001,days_to_heading,187
NC071826,2000-2001,plant_height,134
NC071826,2000-2001,thousand_kernel_weight,28.224418635
NC074341,2000-2001,days_to_heading,185
NC074341,2000-2001,plant_height,136
NC074341,2000-2001,thousand_kernel_weight,37.84883725
NC074342,2000-2001,days_to_heading,192
NC074342,2000-2001,plant_height,123
NC074342,2000-2001,thousand_kernel_weight,38.173255855
NC071934,2000-2001,plant_height,161
NC071934,2000-2001,thousand_kernel_weight,33.631395385
NC072464,2000-2001,plant_height,121
NC001202,2003-2004,days_to_heading,190
NC001202,2003-2004,plant_height,145
NC001202,2003-2004,thousand_kernel_weight,30.71162794
NC003561,2003-2004,days_to_heading,177
NC003561,2003-2004,plant_height,113
NC003561,2003-2004,plant_height,116
NC011116,2003-2004,days_to_heading,196
NC011116,2003-2004,plant_height,141
NC011116,2003-2004,thousand_kernel_weight,32.4418605
NC024036,2003-2004,days_to_heading,190
NC024036,2003-2004,plant_height,154
NC024036,2003-2004,thousand_kernel_weight,38.605813995
NC027562,2003-2004,days_to_heading,196
NC027562,2003-2004,plant_height,150
NC027562,2003-2004,thousand_kernel_weight,33.198837245
NC027602,2003-2004,days_to_heading,199
NC027602,2003-2004,plant_height,141
NC027602,2003-2004,thousand_kernel_weight,38.173255855
NC027664,2003-2004,days_to_heading,198
NC027664,2003-2004,plant_height,137
NC027664,2003-2004,thousand_kernel_weight,45.094186095
NC027665,2003-2004,days_to_heading,196
NC027665,2003-2004,plant_height,168
NC027665,2003-2004,thousand_kernel_weight,36.226744225
NC027691,2003-2004,days_to_heading,196
NC027691,2003-2004,plant_height,146
NC027691,2003-2004,thousand_kernel_weight,39.36279074
NC027778,2003-2004,days_to_heading,196
NC027778,2003-2004,plant_height,149
NC027778,2003-2004,thousand_kernel_weight,34.82093027
NC027840,2003-2004,days_to_heading,200
NC027840,2003-2004,plant_height,136
NC027840,2003-2004,thousand_kernel_weight,36.11860469
NC027855,2003-2004,days_to_heading,198
NC027855,2003-2004,plant_height,144
NC027855,2003-2004,thousand_kernel_weight,36.11860469
NC027888,2003-2004,days_to_heading,198
NC027888,2003-2004,plant_height,144
NC027888,2003-2004,thousand_kernel_weight,27.90000003
NC027973,2003-2004,days_to_heading,196
NC027973,2003-2004,plant_height,124
NC027973,2003-2004,thousand_kernel_weight,31.036046545
NC028359,2003-2004,days_to_heading,198
NC028359,2003-2004,plant_height,135
NC028359,2003-2004,thousand_kernel_weight,30.06279073
NC028392,2003-2004,days_to_heading,196
NC028392,2003-2004,plant_height,146
NC028392,2003-2004,thousand_kernel_weight,35.03720934
NC028560,2003-2004,days_to_heading,196
NC028560,2003-2004,days_to_heading,190
NC028560,2003-2004,plant_height,130
NC028560,2003-2004,plant_height,137
NC028560,2003-2004,thousand_kernel_weight,34.17
NC035377,2003-2004,days_to_heading,200
NC035377,2003-2004,plant_height,130
NC035377,2003-2004,thousand_kernel_weight,33.09069771
NC050294,2003-2004,days_to_heading,196
NC050294,2003-2004,plant_height,136
NC050294,2003-2004,thousand_kernel_weight,41.95813958
NC058625,2003-2004,days_to_heading,190
NC058625,2003-2004,plant_height,137
NC058625,2003-2004,thousand_kernel_weight,32.550000035
NC058628,2003-2004,days_to_heading,200
NC058628,2003-2004,plant_height,147
NC058628,2003-2004,thousand_kernel_weight,33.847674455
NC068351,2003-2004,days_to_heading,185
NC068351,2003-2004,plant_height,127
NC072511,2003-2004,days_to_heading,190
NC072511,2003-2004,plant_height,131
NC072511,2003-2004,thousand_kernel_weight,37.740697715
NC074341,2003-2004,days_to_heading,199
NC074341,2003-2004,plant_height,139
NC074341,2003-2004,thousand_kernel_weight,39.470930275
NC038576,2003-2004,plant_height,137
NC001203,2004-2005,days_to_heading,183
NC001203,2004-2005,plant_height,94
NC001203,2004-2005,thousand_kernel_weight,27.46744189
NC003561,2004-2005,days_to_heading,170
NC003561,2004-2005,days_to_heading,169
NC003561,2004-2005,plant_height,64
NC003561,2004-2005,plant_height,71
NC003561,2004-2005,plant_height,78
NC003561,2004-2005,plant_height,79
NC006498,2004-2005,days_to_heading,170
NC006498,2004-2005,plant_height,109
NC006575,2004-2005,days_to_heading,180
NC006575,2004-2005,plant_height,104
NC006575,2004-2005,thousand_kernel_weight,31.036046545
NC008793,2004-2005,days_to_heading,176
NC008793,2004-2005,plant_height,118
NC008793,2004-2005,thousand_kernel_weight,28.873255845
NC008858,2004-2005,days_to_heading,176
NC008858,2004-2005,plant_height,119
NC008858,2004-2005,thousand_kernel_weight,25.9534884
NC010034,2004-2005,days_to_heading,179
NC010034,2004-2005,plant_height,85
NC010034,2004-2005,thousand_kernel_weight,25.9534884
NC012098,2004-2005,days_to_heading,178
NC012098,2004-2005,plant_height,119
NC012098,2004-2005,thousand_kernel_weight,36.55116283
NC012564,2004-2005,days_to_heading,179
NC012564,2004-2005,plant_height,120
NC012564,2004-2005,thousand_kernel_weight,32.00930236
NC018908,2004-2005,days_to_heading,174
NC018908,2004-2005,plant_height,114
NC018908,2004-2005,thousand_kernel_weight,35.25348841
NC018938,2004-2005,days_to_heading,174
NC018938,2004-2005,plant_height,121
NC024060,2004-2005,days_to_heading,165
NC024060,2004-2005,plant_height,114
NC024060,2004-2005,thousand_kernel_weight,35.794186085
NC024255,2004-2005,days_to_heading,181
NC024255,2004-2005,plant_height,100
NC024255,2004-2005,thousand_kernel_weight,32.65813957
NC024442,2004-2005,days_to_heading,180
NC024442,2004-2005,plant_height,103
NC024442,2004-2005,thousand_kernel_weight,31.252325615
NC024705,2004-2005,days_to_heading,180
NC024705,2004-2005,plant_height,108
NC024705,2004-2005,thousand_kernel_weight,35.68604655
NC024723,2004-2005,days_to_heading,169
NC024723,2004-2005,plant_height,108
NC024723,2004-2005,thousand_kernel_weight,38.9302326
NC024741,2004-2005,days_to_heading,180
NC024741,2004-2005,plant_height,105
NC024741,2004-2005,thousand_kernel_weight,34.929069805
NC024781,2004-2005,days_to_heading,180
NC024781,2004-2005,plant_height,102
NC024781,2004-2005,thousand_kernel_weight,31.57674422
NC027266,2004-2005,days_to_heading,179
NC027266,2004-2005,plant_height,113
NC027266,2004-2005,thousand_kernel_weight,35.68604655
NC027621,2004-2005,days_to_heading,178
NC027621,2004-2005,plant_height,109
NC027621,2004-2005,thousand_kernel_weight,28.1162791
NC027813,2004-2005,days_to_heading,179
NC027813,2004-2005,plant_height,115
NC027813,2004-2005,thousand_kernel_weight,32.00930236
NC027844,2004-2005,days_to_heading,180
NC027844,2004-2005,plant_height,113
NC027844,2004-2005,thousand_kernel_weight,34.82093027
NC027845,2004-2005,days_to_heading,183
NC027845,2004-2005,plant_height,108
NC027845,2004-2005,thousand_kernel_weight,36.443023295
NC027897,2004-2005,days_to_heading,176
NC027897,2004-2005,plant_height,93
NC027897,2004-2005,thousand_kernel_weight,29.19767445
NC027898,2004-2005,days_to_heading,178
NC027898,2004-2005,plant_height,98
NC027898,2004-2005,thousand_kernel_weight,31.252325615
NC027906,2004-2005,days_to_heading,183
NC027906,2004-2005,plant_height,102
NC027906,2004-2005,thousand_kernel_weight,38.28139539
NC027975,2004-2005,days_to_heading,183
NC027975,2004-2005,plant_height,100
NC027975,2004-2005,thousand_kernel_weight,32.4418605
NC027978,2004-2005,days_to_heading,180
NC027978,2004-2005,plant_height,120
NC027978,2004-2005,thousand_kernel_weight,28.656976775
NC027987,2004-2005,days_to_heading,183
NC027987,2004-2005,plant_height,103
NC027987,2004-2005,thousand_kernel_weight,26.494186074999998
NC028373,2004-2005,days_to_heading,183
NC028373,2004-2005,plant_height,111
NC028373,2004-2005,thousand_kernel_weight,31.901162825
NC028518,2004-2005,days_to_heading,165
NC028518,2004-2005,plant_height,112
NC028518,2004-2005,thousand_kernel_weight,33.30697678
NC028529,2004-2005,days_to_heading,174
NC028529,2004-2005,plant_height,110
NC028560,2004-2005,days_to_heading,176
NC028560,2004-2005,days_to_heading,178
NC028560,2004-2005,plant_height,114
NC028560,2004-2005,plant_height,117
NC028560,2004-2005,plant_height,92
NC028560,2004-2005,plant_height,97
NC028560,2004-2005,thousand_kernel_weight,27.25116282
NC028582,2004-2005,days_to_heading,174
NC028582,2004-2005,plant_height,90
NC028582,2004-2005,thousand_kernel_weight,26.494186074999998
NC028647,2004-2005,days_to_heading,176
NC028647,2004-2005,plant_height,105
NC028647,2004-2005,thousand_kernel_weight,28.76511631
NC028670,2004-2005,days_to_heading,178
NC028670,2004-2005,plant_height,100
NC028670,2004-2005,thousand_kernel_weight,31.684883755
NC028672,2004-2005,days_to_heading,180
NC028672,2004-2005,plant_height,106
NC028672,2004-2005,thousand_kernel_weight,30.2790698
NC028673,2004-2005,days_to_heading,165
NC028673,2004-2005,plant_height,108
NC028673,2004-2005,thousand_kernel_weight,21.627907
NC029473,2004-2005,days_to_heading,176
NC029473,2004-2005,plant_height,98
NC029473,2004-2005,thousand_kernel_weight,34.82093027
NC029489,2004-2005,days_to_heading,179
NC029489,2004-2005,plant_height,119
NC029489,2004-2005,thousand_kernel_weight,32.87441864
NC029495,2004-2005,days_to_heading,174
NC029495,2004-2005,plant_height,117
NC029495,2004-2005,thousand_kernel_weight,33.30697678
NC029503,2004-2005,days_to_heading,178
NC029503,2004-2005,plant_height,119
NC029503,2004-2005,thousand_kernel_weight,34.38837213
NC029522,2004-2005,days_to_heading,176
NC029522,2004-2005,plant_height,120
NC029522,2004-2005,thousand_kernel_weight,31.57674422
NC035396,2004-2005,days_to_heading,179
NC035396,2004-2005,plant_height,126
NC035396,2004-2005,thousand_kernel_weight,29.954651195
NC035414,2004-2005,days_to_heading,174
NC035414,2004-2005,plant_height,97
NC035414,2004-2005,thousand_kernel_weight,36.55116283
NC035525,2004-2005,days_to_heading,180
NC035525,2004-2005,plant_height,115
NC035525,2004-2005,thousand_kernel_weight,26.16976747
NC035532,2004-2005,days_to_heading,165
NC035532,2004-2005,plant_height,91
NC035532,2004-2005,thousand_kernel_weight,38.06511632
NC035762,2004-2005,days_to_heading,176
NC035762,2004-2005,plant_height,91
NC035762,2004-2005,thousand_kernel_weight,28.76511631
NC038570,2004-2005,days_to_heading,185
NC038570,2004-2005,plant_height,115
NC038570,2004-2005,thousand_kernel_weight,34.38837213
NC038574,2004-2005,days_to_heading,174
NC038574,2004-2005,plant_height,102
NC038574,2004-2005,thousand_kernel_weight,28.98139538
NC050283,2004-2005,days_to_heading,180
NC050283,2004-2005,plant_height,105
NC050283,2004-2005,thousand_kernel_weight,31.36046515
NC050466,2004-2005,days_to_heading,178
NC050466,2004-2005,plant_height,92
NC050466,2004-2005,thousand_kernel_weight,19.89767444
NC050506,2004-2005,days_to_heading,183
NC050506,2004-2005,plant_height,82
NC050506,2004-2005,thousand_kernel_weight,29.954651195
NC052574,2004-2005,days_to_heading,170
NC052574,2004-2005,plant_height,73
NC052574,2004-2005,thousand_kernel_weight,24.00697677
NC052997,2004-2005,days_to_heading,180
NC052997,2004-2005,plant_height,94
NC052997,2004-2005,thousand_kernel_weight,22.384883745
NC052998,2004-2005,days_to_heading,178
NC052998,2004-2005,plant_height,96
NC052998,2004-2005,thousand_kernel_weight,29.19767445
NC068345,2004-2005,days_to_heading,176
NC068345,2004-2005,plant_height,89
NC068345,2004-2005,thousand_kernel_weight,27.575581425
NC071826,2004-2005,days_to_heading,179
NC071826,2004-2005,plant_height,95
NC071826,2004-2005,thousand_kernel_weight,30.49534887
NC072827,2004-2005,days_to_heading,181
NC072827,2004-2005,plant_height,98
NC072827,2004-2005,thousand_kernel_weight,33.73953492
NC074342,2004-2005,days_to_heading,184
NC074342,2004-2005,plant_height,90
NC074342,2004-2005,thousand_kernel_weight,31.14418608
NC079028,2004-2005,days_to_heading,171
NC079028,2004-2005,plant_height,87
NC079028,2004-2005,thousand_kernel_weight,32.65813957
NC080166,2004-2005,days_to_heading,174
NC080166,2004-2005,plant_height,86
NC082510,2004-2005,days_to_heading,174
NC082510,2004-2005,plant_height,121
NC082510,2004-2005,thousand_kernel_weight,35.68604655
NC028069,2004-2005,plant_height,94
NC028069,2004-2005,thousand_kernel_weight,24.115116305
NC050494,2004-2005,plant_height,91
NC050494,2004-2005,thousand_kernel_weight,26.926744215
NC052999,2004-2005,plant_height,70
NC052999,2004-2005,thousand_kernel_weight,26.81860468
NC071934,2004-2005,plant_height,110
NC071934,2004-2005,thousand_kernel_weight,30.49534887
NC082511,2004-2005,plant_height,121
NC082511,2004-2005,thousand_kernel_weight,39.36279074
NC003561,2005-2006,days_to_heading,171
NC003561,2005-2006,days_to_heading,169
NC003561,2005-2006,plant_height,85
NC003561,2005-2006,plant_height,88
NC003561,2005-2006,plant_height,91
NC003561,2005-2006,thousand_kernel_weight,28.12
NC006590,2005-2006,days_to_heading,183
NC006590,2005-2006,plant_height,132
NC006590,2005-2006,thousand_kernel_weight,36.33488376
NC011704,2005-2006,days_to_heading,182
NC011704,2005-2006,plant_height,113
NC027220,2005-2006,days_to_heading,181
NC027220,2005-2006,plant_height,126
NC027934,2005-2006,plant_height,110
NC027934,2005-2006,thousand_kernel_weight,31.901162825
NC028560,2005-2006,days_to_heading,182
NC028560,2005-2006,days_to_heading,180
NC028560,2005-2006,plant_height,111
NC028560,2005-2006,plant_height,117
NC028560,2005-2006,plant_height,122
NC028560,2005-2006,thousand_kernel_weight,37.31
NC035380,2005-2006,days_to_heading,181
NC035380,2005-2006,plant_height,124
NC035380,2005-2006,thousand_kernel_weight,34.063953525
NC080166,2005-2006,days_to_heading,171
NC080166,2005-2006,plant_height,118
NC006539,2005-2006,plant_height,124
NC006539,2005-2006,thousand_kernel_weight,38.71395353
NC082405,2005-2006,plant_height,101
NC003561,2006-2007,days_to_heading,164
NC003561,2006-2007,days_to_heading,165
NC003561,2006-2007,days_to_heading,163
NC003561,2006-2007,plant_height,94
NC003561,2006-2007,plant_height,96
NC003561,2006-2007,thousand_kernel_weight,29.74
NC006534,2006-2007,days_to_heading,195
NC006534,2006-2007,plant_height,90
NC006534,2006-2007,thousand_kernel_weight,33.52325585
NC006582,2006-2007,days_to_heading,188
NC006582,2006-2007,plant_height,107
